WBGeneID,Sequence.name,Public_name,blazie_WBGeneID,blazie_Name,blazie_Chr,blazie_Start,blazie_Stop,blazie_FPKM,pauli_L4_percentile,pauli_L4_pvalue,pauli_L4_description,spencer_LE_AveExpr,spencer_LE_adj_P_Val,spencer_LE_FC,spencer_L2_AveExpr,spencer_L2_adj_P_Val,spencer_L2_FC,blazie_bool,hashimshony_embryo_bool,pauli_L4_bool,spencer_LE_bool,spencer_L2_bool
WBGene00004796,ZK520.2,sid-2,WBGene00004796,sid-2,III,13674796,13686325,3.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004798,F43D9.4,sip-1,NA,NA,NA,NA,NA,NA,0.84113716,4.39273e-4,Heat shock hsp20 proteins,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00004800,R11A8.4,sir-2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004801,F46G10.7,sir-2.2,WBGene00004801,sir-2.2,X,13329183,13331102,1.53,0.985334873,2.4377e-4,SIR,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
WBGene00004802,F46G10.3,sir-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004803,C06A5.11,sir-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004804,T19E7.2,skn-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004806,T27F2.1,skp-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004807,F46A9.5,skr-1,NA,NA,NA,NA,NA,NA,0.89707986,8.73477e-9,cyclin A/CDK2-associated protein P19 like,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00004808,F46A9.4,skr-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004809,F44G3.6,skr-3,NA,NA,NA,NA,NA,NA,0.986971903,8.82752e-6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00004810,Y60A3A.18,skr-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.94,0.01,2.51,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00004811,F47H4.10,skr-5,WBGene00004811,skr-5,V,17347889,17350144,220.45,0.98502515,2.20827e-5,NA,8.78,0.03,2.06,8.78,0,4.67,TRUE,FALSE,TRUE,TRUE,TRUE
WBGene00004812,Y37H2C.2,skr-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004813,Y47D7A.1,skr-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004814,C52D10.9,skr-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004815,C52D10.7,skr-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004816,Y105C5B.13,skr-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004818,C52D10.6,skr-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004819,C52D10.8,skr-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13,0.05,2.81,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00004820,Y47D7A.8,skr-14,WBGene00004820,skr-14,V,4420982,4422063,2,NA,NA,NA,8.84,0,2.72,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
WBGene00004821,F54D10.1,skr-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57,0.04,2.03,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00004822,C42D4.6,skr-16,NA,NA,NA,NA,NA,NA,0.828744498,7.99364e-7,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00004823,C06A8.4,skr-17,NA,NA,NA,NA,NA,NA,0.758901146,2.44542e-10,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00004824,F56B3.4,F56B3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004825,R12H7.3,skr-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004826,R12H7.5,skr-20,WBGene00004826,skr-20,X,13222841,13223468,14.3,0.963079755,8.16074e-10,RNA polymerase II elongation factor like,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
WBGene00004827,K08H2.1,skr-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004829,M02A10.3,sli-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004830,Y51A2D.19,slo-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004831,F08B12.3,slo-2,WBGene00004831,slo-2,X,11393228,11401475,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004854,F40E10.4,slt-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004855,R31.1,sma-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.38,0.01,2.11,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE
WBGene00004856,ZK370.2,sma-2,WBGene00004856,sma-2,III,8749678,8760997,2.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004857,R13F6.9,sma-3,WBGene00004857,sma-3,III,6860900,6863907,4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004858,R12B2.1,sma-4,WBGene00004858,sma-4,III,5816154,5820152,7.86,0.843137424,5.23225e-7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
WBGene00004859,W06B3.2,sma-5,WBGene00004859,sma-5,X,11997447,12005015,7.64,NA,NA,NA,9.7,0.03,2.09,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
WBGene00004860,C32D5.2,sma-6,WBGene00004860,sma-6,II,6324434,6327303,4.4,0.828681764,8.66142e-8,Activin receptor,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
WBGene00004862,T05A10.1,sma-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004873,Y47D3A.26,smc-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004874,F35G12.8,smc-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004875,F47G4.7,smd-1,NA,NA,NA,NA,NA,NA,0.880730238,3.83451e-13,NA,10.49,0,3.35,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE
WBGene00004876,K11G12.4,smf-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004877,K11G12.3,smf-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004878,Y69A2AR.4,smf-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06,0,2.7,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00004879,C48B6.6,smg-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004880,Y48G8AL.6,smg-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004881,Y73B6BL.18,smg-3,WBGene00004881,smg-3,IV,6362039,6373071,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004882,F46B6.3,smg-4,WBGene00004882,smg-4,V,9775967,9777715,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004883,W02D3.8,smg-5,WBGene00004883,smg-5,I,6734030,6736162,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004884,Y54F10AL.2,smg-6,WBGene00004884,smg-6,III,2473855,2486609,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004885,Y73B6A.4,smg-7,WBGene00004885,smg-7,IV,6740480,6742427,1.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004886,Y39A3CR.1,smi-1,WBGene00004886,smi-1,III,1878353,1880828,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004887,C41G7.1,smn-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004888,K12C11.2,smo-1,NA,NA,NA,NA,NA,NA,0.821317649,1.6155e-9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00004889,Y54E5B.1,smp-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004890,D1037.2,smp-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004891,Y71D11A.2,smr-1,WBGene00004891,smr-1,III,1143050,1145189,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004892,H21P03.3,sms-1,WBGene00004892,sms-1,IV,11482692,11498138,6.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004893,F53H8.4,sms-2,NA,NA,NA,NA,NA,NA,0.766584577,2.55188e-15,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00004894,Y22D7AL.8,sms-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004895,CC4.3,smu-1,WBGene00004895,smu-1,I,12995794,13023560,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004896,Y49F6B.4,smu-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004897,T10H9.4,snb-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004898,F23H12.1,snb-2,WBGene00004898,snb-2,V,12344203,12345896,86.06,NA,NA,NA,NA,NA,NA,9.44,0.03,2.59,TRUE,FALSE,FALSE,FALSE,TRUE
WBGene00004899,C30A5.5,snb-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004900,W03G9.1,snf-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004901,F55H12.1,snf-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004902,T13B5.1,snf-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004904,Y46G5A.30,snf-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004905,M01G5.5,snf-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004906,ZK1010.9,snf-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004907,ZK829.10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004908,C49C3.1,snf-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004909,Y32F6A.2,snf-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004910,T03F7.1,snf-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004911,T25B6.7,snf-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004912,T08A9.3,sng-1,WBGene00004912,sng-1,X,7327555,7329625,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004913,Y38C1BA.2,snn-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004914,Y116A8C.42,snr-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004915,W08E3.1,snr-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004916,T28D9.10,snr-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004917,C52E4.3,snr-4,WBGene00004917,snr-4,V,11978504,11979947,25.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004918,ZK652.1,snr-5,NA,NA,NA,NA,NA,NA,0.933350301,7.50441e-11,small nuclear ribonucleoprotein Sm F (snRNP core protein F),NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00004919,Y49E10.15,snr-6,WBGene00004919,snr-6,III,12429174,12429494,20.97,0.958481459,2.47319e-5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
WBGene00004920,Y71F9B.4,snr-7,WBGene00004920,snr-7,I,2727014,2727546,2.12,NA,NA,NA,NA,NA,NA,9.8,0.01,2.28,TRUE,FALSE,FALSE,FALSE,TRUE
WBGene00004921,F31E8.2,snt-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004922,F42G9.7,snt-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004923,Y75B7AL.3,snt-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004924,T23H2.2,snt-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004925,R12A1.2,snt-5,WBGene00004925,snt-5,V,1393125,1411619,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004926,C08G5.4,snt-6,WBGene00004926,snt-6,II,745641,750170,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004927,C05D9.1,snx-1,NA,NA,NA,NA,NA,NA,0.799616987,4.06862e-4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
WBGene00004928,F41F3.2,soc-1,WBGene00004928,soc-1,V,4642937,4646909,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004929,AC7.2,soc-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004930,C15F1.7,sod-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004931,F10D11.1,sod-2,WBGene00004931,sod-2,I,8429927,8435858,19.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004932,C08A9.1,sod-3,WBGene00004932,sod-3,X,17092633,17094139,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004933,F55H2.1,sod-4,WBGene00004933,sod-4,III,9498059,9500098,3.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004944,C15A11.3,sol-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004945,C50E10.4,sop-2,WBGene00004945,sop-2,II,12339858,12344680,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004946,Y71F9B.10,sop-3,WBGene00004946,sop-3,I,2761172,2776104,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004947,T28F12.3,sos-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004949,K08A8.2,sox-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004950,F40E10.2,sox-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004951,K10B3.10,spc-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004952,Y34D9A.4,spd-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004953,F32H2.3,spd-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004954,H34C03.1,spd-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004955,F56A3.4,spd-5,WBGene00004955,spd-5,I,5165159,5175525,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004958,ZK524.1,spe-4,NA,spe-4,I,7454664,7456883,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004959,Y110A7A.12,spe-5,WBGene00022461,tag-300,I,5101755,5103404,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE
WBGene00004960,Y66D12A.20,spe-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004962,F53G12.6,spe-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004963,C17D12.6,spe-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004964,AC3.10,spe-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004965,F48C1.7,spe-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004966,T02E1.1,spe-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004969,F47G6.4,spe-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004971,ZK617.3,spe-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004972,R10H10.2,spe-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004973,C06E7.6,spe-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004974,F25H8.7,spe-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004975,ZC404.3,spe-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004976,K01A11.4,spe-41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004978,Y47G6A.10,spg-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004979,F42G8.11,sph-1,WBGene00004979,sph-1,IV,8130547,8133673,23.43,0.915450988,2.37434e-4,synaptic vesicle channel protein,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
WBGene00004980,B0464.5,spk-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004981,Y66H1B.4,spl-1,WBGene00004981,spl-1,IV,379899,383185,3.61,0.967073658,1.2877e-9,NA,NA,NA,NA,9.27,0,2.09,TRUE,FALSE,TRUE,FALSE,TRUE
WBGene00004984,ZC404.8,spn-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004985,T05E11.4,spo-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004986,T07C4.4,spp-1,WBGene00004986,spp-1,III,10355014,10355559,434.71,0.968374273,2.8202e-7,NA,NA,NA,NA,9.66,0,3.07,TRUE,FALSE,TRUE,FALSE,TRUE
WBGene00004987,T08A9.12,spp-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.55,0,2.55,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00004988,T08A9.7,spp-3,NA,NA,NA,NA,NA,NA,0.98523316,3.02328e-7,NA,11.28,0,10.3,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE
WBGene00004989,T08A9.8,spp-4,WBGene00004989,spp-4,X,7318222,7318724,2.57,0.963524687,2.15577e-13,NA,NA,NA,NA,9.48,0,2.69,TRUE,FALSE,TRUE,FALSE,TRUE
WBGene00004990,T08A9.9,spp-5,NA,NA,NA,NA,NA,NA,0.988344989,3.18334e-8,NA,12.1,0,7.26,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE
WBGene00004991,T08A9.10,spp-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00004992,ZK616.9,spp-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004993,C28C12.5,spp-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.88,0,3.95,FALSE,FALSE,FALSE,FALSE,TRUE
WBGene00004994,T25C12.2,spp-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004995,C28C12.7,spp-10,WBGene00004995,spp-10,IV,8477161,8480621,33.84,0.854214093,2.28709e-5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE
WBGene00004996,T25D10.3,spp-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004997,T22G5.7,spp-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
WBGene00004998,F08F1.6,spp-13,NA,NA,NA,NA,NA,NA,0.892098115,5.03622e-4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
