WBGeneID,emb_510min,emb_548min,emb_587min,emb_626min,emb_665min,L1,L2,L3,L4,YA,Sequence.name,Public_name,blazie_mixed,hashimshony_emb,pauli_L4,spencer_LE,spencer_L2,cluster.description
WBGene00000899,1.3617,1.4302,1.4769,1.5038,1.4247,0.978954,0.471097,0.269952,0.180091,0.279401,F25E2.5,daf-3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00000971,0.0147,0.0191,0.0183,0.0181,0.0162,0.0999954,0.0988828,0.316711,0.313128,0.288922,E04F6.7,dhs-7,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00000983,0.1665,0.2155,0.2354,0.2051,0.2016,0.950683,0.692608,0.50381,0.197482,0.43426,F35B12.2,dhs-20,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00000988,1.4667,0.9903,0.9179,0.6172,0.533,3.13447,1.62764,3.92056,3.14733,3.53359,F09E10.3,dhs-25,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00001027,0.6128,0.5955,0.5299,0.5931,0.5143,0.659604,0.931713,0.911175,0.663054,1.16297,F11G11.7,dnj-9,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00001028,0.688,0.589,0.5373,0.3465,0.3455,0.946673,0.965626,0.80821,0.679361,1.24442,F22B7.5,dnj-10,FALSE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00001057,0.8117,0.7223,0.7264,0.6079,0.6596,1.69265,2.35292,3.64492,1.77679,2.57598,F01F1.5,dpf-4,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00001078,0.5832,0.5349,0.3839,0.283,0.239,0.376076,0.238059,0.28883,0.098798,0.0980889,F22B7.10,dpy-19,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00001134,0.8933,0.8024,0.6451,0.5534,0.5724,0.850572,1.0788,0.762667,0.794362,1.37716,D2013.5,eat-3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00001158,0.0183,0.0231,0.0231,0.0262,0.0267,0.0284532,0.0623731,0.0882799,0.0380995,0.0698961,F01G10.3,ech-9,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00001240,2.4681,2.1909,2.1994,2.1738,2.2179,3.77494,6.36236,11.462,4.32631,9.48849,F11E6.5,elo-2,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00001243,0.113,0.1251,0.1242,0.1325,0.1372,7.11913,9.00687,18.0997,8.83696,20.5577,F41H10.7,elo-5,FALSE,FALSE,TRUE,FALSE,TRUE,Larval
WBGene00001244,2.7516,2.0762,1.348,1.1024,1.0624,9.60776,13.47,23.3966,10.1842,19.3832,F41H10.8,elo-6,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00001303,40.9391,31.334,27.0162,15.7662,15.8249,17.7513,34.6595,32.467,53.1239,28.1941,F32D8.6,sec-61.G,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00001331,3.7829,2.3214,1.8471,1.672,1.0491,2.00523,2.67673,3.36778,2.30954,1.47636,F09B9.3,erd-2.1,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00001371,0.7292,0.4661,0.4609,0.5095,0.5173,0.443141,0.737399,1.40678,2.2644,1.53805,F26H11.5,exl-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00001425,0.3668,0.3118,0,0.3136,0.1926,1.23169,1.15762,1.10853,0.808078,0.857279,F13B9.8,fis-2,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00001426,6.2442,6.1766,4.6598,6.2668,3.3235,3.44298,3.99735,3.95898,3.18191,3.09987,F36H1.1,fkb-1,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00001468,0.3178,0.2743,0.3195,0.3389,0.3674,0.16234,0.219577,0.133023,0.0717597,0.08255,F09B12.6,flr-4,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00001498,1.0279,0.9182,0.8665,0.838,0.8893,3.28299,2.50442,3.0249,2.387,3.35393,F22B5.9,fars-3,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00001500,0.368,0.4458,0.429,0.4097,0.4271,3.00377,0.8744,0.111619,0.355149,0.0692848,C54F6.14,ftn-1,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00001506,1.0156,0.7766,0.6863,0.5356,0.3793,0.0998839,0.144085,0.100028,0.340961,0.0458214,EGAP9.2,fut-2,FALSE,TRUE,FALSE,TRUE,TRUE,Increasing
WBGene00001522,0.1364,0.2017,0.0905,0.1085,0.0315,0.133209,0.353331,0.243752,0.268062,0.238304,D2089.5,gbh-1,TRUE,FALSE,TRUE,TRUE,FALSE,L3_High
WBGene00001580,0.7265,0.5873,0.5699,0.5844,0.5298,0.545407,0.523507,0.504617,0.493607,1.21968,F28D1.10,gex-3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00001591,0.1428,0.0974,0.0933,0.0768,0.0577,0.90838,0.634978,0.346093,0.209706,0.259557,F11A5.10,glc-1,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00001644,0.2676,0.2123,0.2333,0.2341,0.2541,0.179699,0.206735,0.127383,0.163135,0.135891,F22D6.12,gly-19,TRUE,FALSE,FALSE,TRUE,TRUE,Increasing
WBGene00001754,0.8869,0.8021,0.8805,0.8663,0.8706,1.35019,1.91151,1.95326,1.56808,0.794265,F11G11.3,gst-6,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00001755,4.4299,1.5144,0,1.0611,2.1737,4.21988,4.89607,4.75137,3.87913,4.11533,F11G11.2,gst-7,FALSE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00001770,0.1116,0.1125,0.1257,0.1294,0.1384,0.117713,0.229747,0.33803,0.185181,0.226697,F21H7.1,gst-22,TRUE,FALSE,TRUE,TRUE,TRUE,Increasing
WBGene00001786,0.3288,0.4407,0.4442,0.3849,0.3909,0.0958743,0.212324,0.371623,0.26526,0.146335,F35E8.8,gst-38,FALSE,FALSE,TRUE,FALSE,TRUE,Larval
WBGene00001851,5.8637,6.2323,6.6394,7.0749,7.3807,10.4449,4.18384,3.67053,1.88057,2.27912,F38A6.3,hif-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00001854,3.5306,2.5328,1.7056,0,2.132,3.43949,1.21681,0.25674,0.58768,0.0950556,F22F1.1,hil-3,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00001903,84.9063,77.0972,85.3323,24.1373,0,0.010928,0.032345,0.015018,0.165044,0.009768,F35H10.11,his-29,TRUE,FALSE,FALSE,FALSE,FALSE,Not_Changing
WBGene00001907,29.1471,25.5652,16.3645,21.8428,0,0.005155,0.004578,0.004513,0.091296,0.001117,F17E9.13,his-33,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00001916,0.0047,0.0228,0.0093,0.0146,0.035,0.0019895,0.00534636,0,0,0,F08G2.3,his-42,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00001928,15.0371,9.8604,3.7798,0.137,0,0.012014,0.135846,0.127271,0.055033,0.012561,F07B7.11,his-54,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00001983,0.3766,0.3243,0.3952,0.3766,0.3074,0.332712,0.459663,0.704142,0.76052,1.38074,E04A4.4,hoe-1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00002055,0.3577,0.4633,0.4247,0.3836,0.3723,3.82102,2.63727,2.5301,1.17998,0.849142,F37B4.2,ifc-1,TRUE,FALSE,TRUE,FALSE,TRUE,Larval
WBGene00002075,0.8324,0.9153,0.9079,0.9981,0.7435,1.0014,1.19581,1.3334,0.998991,2.29837,F28B3.8,imb-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00002124,4.9854,3.9379,1.93,2.6066,0.8752,0.104299,0.0683803,0.0477607,0.10511,0.373212,F08G12.10,inx-2,FALSE,FALSE,FALSE,TRUE,FALSE,L3_High
WBGene00002169,0.7522,0.7871,0.5612,0.5461,0.2399,0.836784,0.686967,0.710873,0.657761,1.77001,F37A4.8,isw-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00002241,1.2415,1.1853,1.2147,1.0511,0.7634,0.869475,0.786818,0.764276,1.03598,2.44698,F10C2.2,kup-1,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00002255,3.9437,3.7505,3.0791,2.3763,2.3739,2.31458,4.12557,3.01603,2.83278,2.32237,F40F4.4,lbp-3,FALSE,TRUE,TRUE,TRUE,FALSE,Increasing
WBGene00002274,0.5514,0.4116,0.4509,0.4888,0.5224,0.742807,0.612515,0.747962,0.539177,0.581921,F38A5.3,lec-11,TRUE,FALSE,TRUE,TRUE,FALSE,Larval
WBGene00002632,1.8298,1.4948,1.5741,1.3336,1.2071,0.925543,0.849943,0.696214,0.440918,0.518046,F26D11.11,let-413,FALSE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00002957,0.8155,0.801,0.5931,0.4795,0.5276,0.92425,0.740871,0.840654,0.831209,1.13003,F33A8.1,let-858,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00003045,0.3087,0.2361,0.1801,0.0862,0.1287,0.374831,0.246473,0.162816,0.15671,0.277825,F18A1.4,lir-2,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00003235,3.621,3.6028,3.9407,4.1104,5.0846,3.12253,3.32928,2.85213,3.77864,2.75761,C52E4.2,mif-2,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00003409,0.282,0.2971,0.2933,0.2725,0.2872,0.12489,0.350129,0.270037,0.327288,0.285753,E03G2.2,mrp-3,TRUE,TRUE,FALSE,TRUE,FALSE,Increasing
WBGene00003593,0.8498,0.7365,0.7642,0.6756,0.6983,0.593924,0.566588,0.335482,0.289058,0.344674,F42A10.2,nfm-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00003607,1.9413,2.0876,1.952,1.8578,1.7208,0.220514,1.60918,0.886403,0.746303,0.440172,F33D4.1,nhr-8,TRUE,TRUE,TRUE,TRUE,TRUE,Increasing
WBGene00003668,0.1608,0.1715,0.1659,0.1757,0.1737,0.165171,0.107746,0.0904461,0.0814357,0.113345,F36A4.14,nhr-78,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00003698,0.1178,0.124,0.123,0.1406,0.1403,0.0804677,0.0628114,0.0450125,0.0397677,0.0464634,F35E8.12,nhr-108,TRUE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00003706,0.3292,0.3431,0.3227,0.3161,0.3045,0.190376,0.198583,0.0890443,0.0683369,0.0558401,F09C6.9,nhr-116,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00003707,0.2854,0.2767,0.2655,0.2356,0.2335,0.258995,0.112624,0.0669612,0.04783,0.0480347,F16B4.12,nhr-117,TRUE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00003727,0.5144,0.5063,0.4478,0.3744,0.3098,0.470095,0.236271,0.142833,0.125187,0.121689,C56E10.4,nhr-137,TRUE,TRUE,TRUE,TRUE,FALSE,Increasing
WBGene00003907,0.0884,0.0736,0.0931,0.1026,0.1141,0.381155,0.246976,0.115742,0.140522,0.12399,C52B9.7,paf-2,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00003923,2.8532,0.9392,0,0.1992,0.9107,4.39405,6.06664,5.61669,6.20701,8.00377,D1054.2,pas-2,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00003958,2.2573,2.5475,2.4709,2.3468,2.4298,1.24174,2.42665,2.797,1.65395,1.7054,F23B2.11,pcp-3,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00003990,6.4143,6.2103,6.2372,5.8807,5.7551,1.95921,3.43464,3.98393,6.42671,3.39693,F35C8.6,pfn-2,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00004020,1.6619,1.906,1.7732,1.7366,1.7209,1.90977,2.67539,3.06595,2.07904,2.13969,EGAP2.3,pho-1,TRUE,FALSE,FALSE,TRUE,TRUE,Larval
WBGene00004056,1.5069,1.3521,1.4085,1.2305,1.1008,0.725131,0.307852,0.142181,0.174463,0.120241,F42G8.3,pmk-2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00004096,1.113,0.9787,0.9506,0.954,1.0173,2.40944,1.81316,1.09567,1.0476,0.872337,F40F8.7,pqm-1,TRUE,TRUE,TRUE,TRUE,FALSE,Increasing
WBGene00004116,1.3148,1.2564,1.336,1.1516,1.0436,0.738148,0.787601,0.894174,0.993982,1.40118,E01G4.4,pqn-27,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00004186,0.4472,0.351,0.2939,0.229,0.1903,1.0622,0.85619,0.801307,0.98158,2.01101,F22D6.5,prpf-4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00004198,0.6957,0.7245,0.6456,0.6023,0.5851,0.532126,0.629506,0.455716,0.336081,0.321985,F32A5.6,prx-13,TRUE,TRUE,TRUE,TRUE,FALSE,Larval
WBGene00004204,2.8926,2.4793,2.7573,2.7749,2.9251,1.55703,1.56272,1.03088,0.834212,1.65873,F01G4.1,swsn-4,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00004205,0.329,0.3351,0.1391,0.2249,0.0716,0.318069,0.541639,0.733097,0.949643,1.76748,F29B9.4,psr-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00004258,1.3098,1.2937,1.3379,1.29,1.4097,11.27,4.33495,4.14705,2.28497,3.51154,D2023.2,pyc-1,FALSE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00004259,0.7813,0.7624,0.9111,0.0755,0,0.608751,2.34757,1.22653,1.92536,0.666905,D2085.1,pyr-1,FALSE,FALSE,FALSE,TRUE,FALSE,Larval
WBGene00004286,0.934,1.0667,1.1334,1.0608,1.1098,1.00891,0.726241,0.441477,0.663491,0.839595,D2013.1,rab-39,TRUE,FALSE,TRUE,FALSE,FALSE,Not_Changing
WBGene00004317,1.1356,1.2144,1.2563,1.3598,1.307,0.747719,0.535259,0.312228,0.258952,0.315499,F20D1.6,rbg-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00004337,0.4096,0.3413,0.3006,0.2007,0.0643,0.404355,0.40488,0.49539,0.742279,1.7227,C54G10.2,rfc-1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00004341,0.4379,0.3554,0.2148,0.3217,0.2605,0.419328,0.437365,0.47752,0.61378,1.18899,F11H8.1,rfl-1,TRUE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004423,128.9451,111.8662,122.6354,115.3294,99.3418,206.641,101.649,91.4429,69.2384,28.6833,F07D10.1,rpl-11.2,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004447,92.0232,91.5441,96.5887,101.6332,104.5923,130.167,62.6053,57.3545,132.204,53.8616,F10E7.7,rpl-33,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004478,136.9517,142.3729,147.4552,179.9821,202.141,196.629,134.951,144.869,182.874,91.2125,F40F8.10,rps-9,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004492,183.2103,146.4133,172.3649,147.7045,212.5188,241.709,173.678,161.941,198.951,136.013,F28D1.7,rps-23,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004495,144.7135,160.1853,170.9143,176.8084,178.7884,265.205,180.975,168.569,258.979,131.139,F39B2.6,rps-26,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004501,1.7465,1.5509,1.1116,0.9099,0.9009,2.77372,3.9833,4.08415,3.73834,7.04875,C52E4.4,rpt-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00004704,1.4793,1.4571,1.0751,0.986,0.7255,1.24976,1.49344,1.38845,1.13472,2.0608,D2089.1,rsp-7,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00004755,3.327,3.3207,3.3876,3.3157,2.9713,1.45131,2.15314,2.6974,1.95911,2.11947,F12F6.6,sec-24.1,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00004788,8.9485,8.2311,7.9464,5.7355,5.1507,5.07042,5.73514,4.76482,4.11416,4.30024,C54H2.5,sft-4,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00004831,0.5199,0.5574,0.5732,0.5954,0.6033,0.547756,0.461617,0.354246,0.233373,0.215208,F08B12.3,slo-2,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00004895,0.7753,0.7025,0.6876,0.6841,0.5236,0.631932,0.518366,0.541911,0.492118,1.05288,CC4.3,smu-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00004898,0.5312,0.4842,0.524,0.5491,0.5875,0.855974,1.23883,1.24248,1.23591,0.940527,F23H12.1,snb-2,TRUE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00004917,5.6896,5.4676,4.0409,3.9804,2.7422,3.84344,3.14053,2.97824,6.62236,5.89785,C52E4.3,snr-4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00004928,0.2677,0.3309,0.3514,0.4102,0.4574,0.35145,0.248266,0.213776,0.194364,0.246033,F41F3.2,soc-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00004931,2.0104,0.848,0.4674,0.6701,0.7611,3.24023,5.79491,5.23218,5.07004,5.78445,F10D11.1,sod-2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00005001,0.7263,0.8521,0.84,0.8669,0.9013,1.01545,1.25993,0.986901,1.10711,0.809003,F32D8.9,spp-16,FALSE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00005003,2.1197,1.7608,1.8011,1.9469,2.1215,4.8951,6.02272,6.57926,1.97378,4.09295,F27C8.4,spp-18,TRUE,FALSE,TRUE,TRUE,FALSE,Larval
WBGene00005649,0.1338,0.1292,0.1294,0.1196,0.1059,0.0678865,0.0446226,0.0423751,0.0245741,0.0429135,F20D6.3,srp-8,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00006075,0.1132,0.107,0.1085,0.089,0.0883,0.00622231,0.00538245,0.00326681,0.0220269,0.00190854,F22B8.5,str-7,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00006349,0.3914,0.4875,0.5256,0.5174,0.4847,0.317533,0.39772,0.281872,0.243538,0.535663,F39B2.4,sur-2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00006353,0.6114,0.5667,0.446,0.3898,0.3325,0.722116,0.646856,0.602405,0.562933,0.649258,F01G12.2,sur-7,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00006371,0.5517,0.416,0.2739,0.2356,0.2344,0.382063,0.363633,0.203231,0.199666,0.237758,F35C8.4,syx-3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00006386,0.6954,0.607,0.5902,0.4926,0.3727,0.571737,0.491941,0.358041,0.510738,1.11948,F30F8.8,taf-5,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00006407,3.4884,4.0653,4.5193,4.4534,4.5633,1.62514,1.72612,1.30158,1.02086,1.11153,F25H5.1,lim-9,FALSE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00006415,0.8262,0.8539,0.8032,0.7915,0.7679,0.842114,0.576758,0.399105,0.508097,0.829328,F38H4.7,tag-30,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00006432,1.162,0.9559,0.9817,1.0546,0.8486,0.729993,1.48538,1.32745,0.673609,0.511114,F33C8.1,atrn-1,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00006470,1.0729,1.2171,1.4255,1.5641,1.7342,1.24234,1.4261,0.988811,1.12453,1.1908,F40F9.2,tag-120,TRUE,TRUE,TRUE,FALSE,FALSE,Increasing
WBGene00006517,1.1993,1.235,1.3142,1.3187,1.331,0.443134,0.716348,0.447854,0.305185,0.27154,E02H4.3,madd-3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00006547,0.2477,0.2525,0.2237,0,0.1055,0.0142221,0.0160106,0.0020895,0.0315203,0.0329063,F40H6.4,tbx-11,FALSE,FALSE,FALSE,TRUE,FALSE,Larval
WBGene00006574,5.5802,7.7609,4.6851,3.809,3.6376,8.81973,7.8319,7.37091,10.4668,9.32921,DY3.1,tin-13,FALSE,FALSE,TRUE,FALSE,FALSE,Not_Changing
WBGene00006578,1.9153,1.7982,1.3472,1.0341,0.9494,1.04175,0.785615,0.457729,0.345453,0.431337,F25H2.1,tli-1,TRUE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00006626,1.5342,1.5274,2.0039,1.6125,1.9494,4.15922,6.24243,8.04788,6.29291,6.91218,F10G7.2,tsn-1,FALSE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00006680,0.1882,0.2028,0.2218,0.2203,0.2361,0.109098,0.147607,0.0616435,0.0593556,0.0324577,C52B9.6,twk-28,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00006715,3.4206,3.0874,2.7215,3.1127,2.5171,3.32644,2.5004,2.8839,3.14316,4.53278,F40G9.3,ubc-20,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00006730,5.1014,5.7409,5.275,4.284,4.3941,4.99192,5.18083,4.96472,5.97314,5.40994,F39B2.2,uev-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00006732,0.4263,0.3639,0.3107,0.2955,0.2228,0.50887,0.992009,0.715495,1.36408,1.08359,F26H9.7,uev-3,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00006817,1.0273,0.9446,0.4974,0.8688,0.4657,1.15821,1.02583,0.902803,1.27584,2.23152,F10G7.3,unc-85,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00006831,0.9982,1.0491,1.1455,1.3607,1.3377,0.951396,0.602723,0.276053,0.168829,0.167192,C52E12.2,unc-104,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008232,0.4343,0.5408,0.1789,0.1245,0,0.279767,0.146093,0.159904,0.259921,0.544739,C50F4.4,C50F4.4,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008234,0.6802,0.5305,0.5322,0.5585,0.5614,0.165261,0.166714,0.0677712,0.0578721,0.110172,C50F4.9,C50F4.9,TRUE,FALSE,FALSE,FALSE,TRUE,Larval
WBGene00008237,1.9129,1.3665,0.8164,0.7229,0.4865,0.881575,1.153,1.06753,0.994699,1.54615,C50F4.14,nstp-10,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008246,0.0972,0.0978,0.1176,0.1382,0.1692,0.326394,0.294878,0.390923,0.207223,0.359388,C50H2.13,C50H2.13,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00008255,0.8923,0.8329,0.9591,1.0207,1.1353,0.165817,0.279922,0.4959,0.295285,0.516399,C51E3.10,C51E3.10,TRUE,TRUE,FALSE,FALSE,TRUE,Increasing
WBGene00008258,1.7743,1.4539,1.7289,1.6355,1.6988,0.759546,1.06362,1.21153,0.900301,0.947113,C52E4.5,mans-2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008262,21.2522,22.4838,20.3528,24.0889,22.6775,23.1022,24.4721,23.5127,32.1288,21.8987,C53A5.1,ril-1,FALSE,FALSE,TRUE,FALSE,FALSE,L3_High
WBGene00008263,10.3135,8.8169,8.714,8.7483,9.6403,0.154424,0.183423,0.105223,0.0847851,0.061027,C53A5.2,C53A5.2,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008265,0.0535,0.0615,0.061,0.0618,0.0629,0.231616,0.119465,0.069369,0.0407998,0.0283697,C53A5.5,kcnl-4,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008273,0.5986,0.5697,0.4798,0.4104,0.3637,0.466389,0.427852,0.384625,0.337066,0.381752,C53B4.3,C53B4.3,TRUE,FALSE,FALSE,FALSE,FALSE,Increasing
WBGene00008277,0.7832,0.6659,0.6718,0.6005,0.6213,0.00127965,0.109126,0.0981318,0.129176,0.0177029,C53B4.8,mltn-12,FALSE,FALSE,TRUE,FALSE,FALSE,Embryo_Specific
WBGene00008296,0.887,0.9579,0.9531,1.0009,0.987,0.358878,1.28219,0.64842,0.881609,0.515429,C54D10.1,cdr-2,TRUE,FALSE,FALSE,FALSE,TRUE,Increasing
WBGene00008318,0.2697,0.1843,0.1604,0.119,0.0691,0.141353,0.175778,0.18279,0.296465,0.574946,C54G4.9,C54G4.9,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008331,1.1699,1.0045,1.1488,0.9301,1.0008,1.22438,1.14092,0.821287,0.806363,1.51385,C55A6.2,ttll-5,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008338,0.9835,0.8749,0.5954,0.53,0.528,0.83306,0.697857,0.711379,0.862701,2.04093,C55A6.9,pafo-1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008341,4.7557,5.2034,5.3362,4.9926,4.5832,3.42197,4.9523,2.28012,4.67146,1.63426,C56A3.2,ttr-44,FALSE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00008344,0.9865,0.8481,0.844,0.6278,0.5269,0.897251,0.468152,0.530447,0.905622,1.34102,C56A3.5,C56A3.5,TRUE,FALSE,FALSE,FALSE,FALSE,Larval
WBGene00008354,0.9218,0.3701,0.6255,0.615,0.6093,1.34777,0.892391,1.33312,2.20743,1.55489,D1025.2,gcsh-1,TRUE,FALSE,FALSE,TRUE,FALSE,Increasing
WBGene00008355,0.187,0.1578,0.1412,0.1366,0.1362,0.0467854,0.101165,0.0414765,0.0180349,0.0141962,D1025.3,fbxa-141,FALSE,FALSE,FALSE,FALSE,TRUE,L3_High
WBGene00008370,1.1761,0.7743,0.5467,0.7959,0.6891,0.471103,0.573804,0.551778,0.42646,0.651633,D1054.1,D1054.1,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008408,0.2465,0.3352,0.3531,0.3114,0.4307,1.66524,1.68166,1.84814,1.84206,1.97832,D2023.4,D2023.4,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00008415,2.5121000000000002,2.425,2.5282,2.826,3.1183,4.61254,3.17604,1.67705,1.71953,2.67235,D2030.5,mce-1,FALSE,FALSE,TRUE,FALSE,FALSE,Increasing
WBGene00008425,0.5708,0.5106,0.4885,0.523,0.5443,0.933108,0.463258,0.188908,0.719158,0.139731,D2045.8,D2045.8,TRUE,FALSE,TRUE,FALSE,TRUE,Increasing
WBGene00008436,0.3822,0.3759,0.3643,0.382,0.3938,1.58401,0.510944,0.418222,0.736381,0.695459,DH11.2,DH11.2,TRUE,FALSE,TRUE,FALSE,FALSE,Larval
WBGene00008438,0.4675,0.6361,0.6545,0.658,0.6546,1.25279,0.669537,0.29704,0.167425,0.112159,DH11.5,DH11.5,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008447,0.646,0.6003,0.3778,0.2011,0.3291,0.14719,0.2264,0.049886,0.0610422,0.166983,E01G4.5,E01G4.5,TRUE,FALSE,FALSE,FALSE,FALSE,L3_High
WBGene00008455,1.2111,1.0126,1.087,0.8273,0.7102,0.822426,0.54434,0.473753,0.608286,0.911833,E02H1.1,E02H1.1,TRUE,FALSE,TRUE,FALSE,FALSE,Increasing
