Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0031225~anchored component of membrane	3	0.19206145966709345	0.0801568420046793	WBGENE00004020, WBGENE00020649, WBGENE00004017	930	6	11373	6.114516129032258	0.9999999999948121	1.0	0.9903225806451613
GOTERM_MF_DIRECT	GO:0004722~protein serine/threonine phosphatase activity	5	0.3201024327784891	0.0802070189009659	WBGENE00020596, WBGENE00003858, WBGENE00006460, WBGENE00012362, WBGENE00011953	940	17	9479	2.965894868585732	1.0	1.0	0.9939577039274925
GOTERM_CC_DIRECT	GO:0055120~striated muscle dense body	13	0.8322663252240717	0.08029408307231639	WBGENE00015124, WBGENE00018367, WBGENE00001843, WBGENE00000942, WBGENE00007630, WBGENE00010665, WBGENE00010551, WBGENE00003089, WBGENE00006760, WBGENE00018349, WBGENE00044070, WBGENE00010902, WBGENE00009142	930	94	11373	1.6912491420727525	0.9999999999950474	1.0	0.9903225806451613
UP_SEQ_FEATURE	region of interest:Linker 12	4	0.2560819462227913	0.08165874375794424	WBGENE00002055, WBGENE00002056, WBGENE00002067, WBGENE00002054	327	11	3383	3.7620239088128997	1.0	1.0	1.0
UP_KEYWORDS	Neurogenesis	9	0.5761843790012804	0.08174683344965622	WBGENE00006575, WBGENE00000407, WBGENE00006786, WBGENE00006874, WBGENE00004727, WBGENE00004183, WBGENE00003243, WBGENE00016104, WBGENE00000149	1561	59	20248	1.9786534055744363	0.9999999999640742	0.5763151758200763	0.5313544174227655
GOTERM_BP_DIRECT	GO:0006812~cation transport	7	0.44814340588988477	0.08261563688217138	WBGENE00022682, WBGENE00022010, WBGENE00006590, WBGENE00003943, WBGENE00003734, WBGENE00003733, WBGENE00011821	1056	34	11627	2.2668504901960786	1.0	1.0	0.9939707149009475
GOTERM_CC_DIRECT	GO:0005913~cell-cell adherens junction	4	0.2560819462227913	0.0838314450554205	WBGENE00010776, WBGENE00001978, WBGENE00000100, WBGENE00000238	930	13	11373	3.7627791563275435	0.999999999998506	1.0	0.9903225806451613
INTERPRO	IPR002035:von Willebrand factor, type A	10	0.6402048655569782	0.08402112627863242	WBGENE00017892, WBGENE00020577, WBGENE00003497, WBGENE00014043, WBGENE00021343, WBGENE00017965, WBGENE00009396, WBGENE00014666, WBGENE00010605, WBGENE00020579	1252	62	14476	1.8648871483046479	1.0	1.0	0.9993342210386151
UP_KEYWORDS	Dioxygenase	5	0.3201024327784891	0.08436069066562726	WBGENE00013650, WBGENE00001993, WBGENE00002497, WBGENE00001843, WBGENE00020821	1561	22	20248	2.9479937103255485	0.9999999999839199	0.5802369455538265	0.5349702334893437
SMART	SM00338:BRLZ	5	0.3201024327784891	0.08500097952320093	WBGENE00016162, WBGENE00012330, WBGENE00000793, WBGENE00000221, WBGENE00000222	576	17	5688	2.9044117647058827	0.9999999999965172	1.0	1.0
KEGG_PATHWAY	cel00360:Phenylalanine metabolism	4	0.2560819462227913	0.08567975730031728	WBGENE00000111, WBGENE00001993, WBGENE00015778, WBGENE00009628	232	14	3022	3.7216748768472905	0.9999371044124276	0.3701365515373707	0.3495734097852945
KEGG_PATHWAY	cel00500:Starch and sucrose metabolism	4	0.2560819462227913	0.08567975730031728	WBGENE00020696, WBGENE00010665, WBGENE00008780, WBGENE00017071	232	14	3022	3.7216748768472905	0.9999371044124276	0.3701365515373707	0.3495734097852945
GOTERM_BP_DIRECT	GO:0070265~necrotic cell death	5	0.3201024327784891	0.08714632997873736	WBGENE00006786, WBGENE00002980, WBGENE00006606, WBGENE00000761, WBGENE00000247	1056	19	11627	2.897478070175439	1.0	1.0	0.9939707149009475
UP_KEYWORDS	Cell projection	16	1.0243277848911652	0.08765478846208474	WBGENE00000407, WBGENE00001119, WBGENE00020131, WBGENE00017973, WBGENE00003457, WBGENE00001122, WBGENE00000247, WBGENE00006732, WBGENE00004109, WBGENE00002149, WBGENE00003458, WBGENE00006730, WBGENE00003442, WBGENE00004035, WBGENE00008288, WBGENE00016104	1561	133	20248	1.5604417835106663	0.9999999999941804	0.5885392939597118	0.5426248809557627
SMART	SM00033:CH	6	0.3841229193341869	0.0878038516220988	WBGENE00020530, WBGENE00000140, WBGENE00003980, WBGENE00016006, WBGENE00015687, WBGENE00015779	576	24	5688	2.46875	0.9999999999985998	1.0	1.0
GOTERM_BP_DIRECT	GO:0046513~ceramide biosynthetic process	4	0.2560819462227913	0.08821882502371431	WBGENE00002044, WBGENE00004893, WBGENE00000212, WBGENE00000213	1056	12	11627	3.670138888888889	1.0	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0031103~axon regeneration	4	0.2560819462227913	0.08821882502371431	WBGENE00003243, WBGENE00003374, WBGENE00001441, WBGENE00020504	1056	12	11627	3.670138888888889	1.0	1.0	0.9939707149009475
INTERPRO	IPR019749:Band 4.1 domain	5	0.3201024327784891	0.08832430354737916	WBGENE00001491, WBGENE00003143, WBGENE00001493, WBGENE00001333, WBGENE00001496	1252	20	14476	2.8905750798722045	1.0	1.0	0.9993342210386151
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	18	1.1523687580025608	0.08855438609248106	WBGENE00001824, WBGENE00017687, WBGENE00022861, WBGENE00012330, WBGENE00000221, WBGENE00000793, WBGENE00001441, WBGENE00006579, WBGENE00020930, WBGENE00000458, WBGENE00001259, WBGENE00001435, WBGENE00001194, WBGENE00013639, WBGENE00000272, WBGENE00010012, WBGENE00006462, WBGENE00001251	1056	132	11627	1.5014204545454544	1.0	1.0	0.9939707149009475
INTERPRO	IPR003886:Nidogen, extracellular domain	3	0.19206145966709345	0.08856836923839574	WBGENE00003738, WBGENE00010540, WBGENE00007170	1252	6	14476	5.781150159744408	1.0	1.0	0.9993342210386151
INTERPRO	IPR011993:Pleckstrin homology-like domain	17	1.088348271446863	0.08997834699689042	WBGENE00008919, WBGENE00016331, WBGENE00001333, WBGENE00006820, WBGENE00020867, WBGENE00006767, WBGENE00001491, WBGENE00010774, WBGENE00004040, WBGENE00008006, WBGENE00001330, WBGENE00003243, WBGENE00002163, WBGENE00003143, WBGENE00001493, WBGENE00014215, WBGENE00019726	1252	129	14476	1.5237139955915495	1.0	1.0	0.9993342210386151
GOTERM_BP_DIRECT	GO:0006869~lipid transport	6	0.3841229193341869	0.09223823283684476	WBGENE00008598, WBGENE00008033, WBGENE00016331, WBGENE00002263, WBGENE00017219, WBGENE00007549	1056	27	11627	2.4467592592592595	1.0	1.0	0.9939707149009475
KEGG_PATHWAY	cel00980:Metabolism of xenobiotics by cytochrome P450	6	0.3841229193341869	0.09251666655982571	WBGENE00001749, WBGENE00010790, WBGENE00000111, WBGENE00001752, WBGENE00016204, WBGENE00001786	232	32	3022	2.4423491379310343	0.9999720375624257	0.3836792094794069	0.36236369784166206
UP_KEYWORDS	FAD	10	0.6402048655569782	0.09421058747158535	WBGENE00009435, WBGENE00020366, WBGENE00001480, WBGENE00008127, WBGENE00001262, WBGENE00015512, WBGENE00016943, WBGENE00009187, WBGENE00010083, WBGENE00020812	1561	71	20248	1.8269256796383684	0.9999999999992385	0.6164461413165855	0.5683545983769936
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	55	3.5211267605633805	0.09517305534235827	WBGENE00001815, WBGENE00018374, WBGENE00001812, WBGENE00020251, WBGENE00002224, WBGENE00004007, WBGENE00003996, WBGENE00003995, WBGENE00002222, WBGENE00004005, WBGENE00007513, WBGENE00017162, WBGENE00016073, WBGENE00001016, WBGENE00002226, WBGENE00003997, WBGENE00007444, WBGENE00006598, WBGENE00016509, WBGENE00006874, WBGENE00002219, WBGENE00021078, WBGENE00016344, WBGENE00016145, WBGENE00001169, WBGENE00002217, WBGENE00019492, WBGENE00009335, WBGENE00006467, WBGENE00004003, WBGENE00008641, WBGENE00012059, WBGENE00011083, WBGENE00009919, WBGENE00017981, WBGENE00016970, WBGENE00008948, WBGENE00001598, WBGENE00003411, WBGENE00008944, WBGENE00006921, WBGENE00004195, WBGENE00000390, WBGENE00015479, WBGENE00002637, WBGENE00002879, WBGENE00011272, WBGENE00001663, WBGENE00002038, WBGENE00007725, WBGENE00007694, WBGENE00018339, WBGENE00015029, WBGENE00010419, WBGENE00004060	1252	522	14476	1.218250033662615	1.0	1.0	0.9993342210386151
GOTERM_CC_DIRECT	GO:0030425~dendrite	11	0.7042253521126761	0.09543368210819586	WBGENE00001119, WBGENE00006730, WBGENE00000407, WBGENE00004727, WBGENE00020131, WBGENE00086546, WBGENE00004035, WBGENE00015146, WBGENE00001122, WBGENE00000247, WBGENE00006732	930	77	11373	1.7470046082949309	0.9999999999999716	1.0	0.9903225806451613
INTERPRO	IPR018957:Zinc finger, C3HC4 RING-type	4	0.2560819462227913	0.09578037110374309	WBGENE00016190, WBGENE00000264, WBGENE00015796, WBGENE00003559	1252	13	14476	3.557630867535021	1.0	1.0	0.9993342210386151
INTERPRO	IPR001664:Intermediate filament protein	4	0.2560819462227913	0.09578037110374309	WBGENE00002055, WBGENE00002056, WBGENE00002067, WBGENE00002054	1252	13	14476	3.557630867535021	1.0	1.0	0.9993342210386151
INTERPRO	IPR002293:Amino acid/polyamine transporter I	4	0.2560819462227913	0.09578037110374309	WBGENE00000009, WBGENE00000008, WBGENE00000004, WBGENE00000007	1252	13	14476	3.557630867535021	1.0	1.0	0.9993342210386151
INTERPRO	IPR001969:Peptidase aspartic, active site	4	0.2560819462227913	0.09578037110374309	WBGENE00017881, WBGENE00017678, WBGENE00000214, WBGENE00008439	1252	13	14476	3.557630867535021	1.0	1.0	0.9993342210386151
KEGG_PATHWAY	cel00230:Purine metabolism	13	0.8322663252240717	0.09591980236985173	WBGENE00002879, WBGENE00017830, WBGENE00020131, WBGENE00017300, WBGENE00012187, WBGENE00001554, WBGENE00010083, WBGENE00001002, WBGENE00012999, WBGENE00016509, WBGENE00015116, WBGENE00016415, WBGENE00011146	232	104	3022	1.6282327586206895	0.99998136405844	0.3836792094794069	0.36236369784166206
UP_KEYWORDS	Lipid degradation	5	0.3201024327784891	0.09618308587918355	WBGENE00022642, WBGENE00020016, WBGENE00004036, WBGENE00009773, WBGENE00010062	1561	23	20248	2.819820070746177	0.9999999999995882	0.6164461413165855	0.5683545983769936
INTERPRO	IPR011009:Protein kinase-like domain	51	3.265044814340589	0.09629568085820972	WBGENE00003916, WBGENE00000407, WBGENE00004727, WBGENE00000406, WBGENE00020131, WBGENE00016111, WBGENE00014012, WBGENE00006941, WBGENE00006820, WBGENE00007047, WBGENE00002192, WBGENE00016104, WBGENE00000514, WBGENE00015376, WBGENE00000518, WBGENE00015650, WBGENE00006579, WBGENE00020504, WBGENE00021635, WBGENE00011801, WBGENE00003150, WBGENE00006786, WBGENE00007791, WBGENE00013709, WBGENE00018516, WBGENE00018839, WBGENE00010238, WBGENE00001994, WBGENE00002203, WBGENE00008229, WBGENE00014192, WBGENE00007977, WBGENE00008599, WBGENE00009402, WBGENE00009326, WBGENE00004033, WBGENE00011352, WBGENE00011992, WBGENE00011797, WBGENE00010427, WBGENE00010426, WBGENE00004859, WBGENE00012162, WBGENE00001708, WBGENE00003048, WBGENE00019190, WBGENE00013091, WBGENE00001468, WBGENE00004183, WBGENE00003374, WBGENE00004182	1252	481	14476	1.2259403665154465	1.0	1.0	0.9993342210386151
GOTERM_BP_DIRECT	GO:0010085~polarity specification of proximal/distal axis	3	0.19206145966709345	0.09647773661442138	WBGENE00006379, WBGENE00003048, WBGENE00006943	1056	6	11627	5.505208333333334	1.0	1.0	0.9939707149009475
GOTERM_BP_DIRECT	GO:0040027~negative regulation of vulval development	27	1.7285531370038414	0.09784269107952819	WBGENE00003916, WBGENE00017004, WBGENE00017046, WBGENE00019883, WBGENE00000100, WBGENE00009717, WBGENE00002148, WBGENE00000247, WBGENE00020314, WBGENE00001995, WBGENE00008549, WBGENE00003085, WBGENE00000390, WBGENE00016509, WBGENE00001088, WBGENE00003021, WBGENE00002637, WBGENE00000517, WBGENE00022861, WBGENE00012187, WBGENE00000938, WBGENE00003786, WBGENE00007029, WBGENE00007645, WBGENE00000774, WBGENE00003056, WBGENE00001330	1056	220	11627	1.3512784090909091	1.0	1.0	0.9939707149009475
UP_KEYWORDS	EGF-like domain	11	0.7042253521126761	0.0984628479938331	WBGENE00017892, WBGENE00003738, WBGENE00008045, WBGENE00003497, WBGENE00011330, WBGENE00001103, WBGENE00018547, WBGENE00003538, WBGENE00003548, WBGENE00007170, WBGENE00003546	1561	82	20248	1.7400353119482508	0.9999999999997979	0.6170338474280208	0.5688964550754801
GOTERM_BP_DIRECT	GO:0040026~positive regulation of vulval development	11	0.7042253521126761	0.09933006925299953	WBGENE00002637, WBGENE00001330, WBGENE00022861, WBGENE00004771, WBGENE00006352, WBGENE00000938, WBGENE00003010, WBGENE00009717, WBGENE00000238, WBGENE00045419, WBGENE00008549	1056	70	11627	1.7302083333333333	1.0	1.0	0.9939707149009475
